AppID,Category_1,Category_2
1225380,Single-player,Full controller support
396590,Single-player,Multi-player
1858980,Multi-player,PvP
1529800,Single-player,Steam Achievements
1902020,Single-player,
1666660,Single-player,
1848530,Others,
1897990,Single-player,Steam Cloud
384960,Single-player,Multi-player
649950,Single-player,Multi-player
1213810,Single-player,
1535060,Single-player,Steam Achievements
796840,Single-player,Steam Achievements
585990,Single-player,Steam Achievements
1601380,Single-player,
1172190,Single-player,Steam Achievements
37970,Single-player,
1478650,Single-player,Steam Achievements
1129110,Single-player,
1867280,Single-player,
1048710,Single-player,Steam Achievements
1148290,Single-player,Steam Achievements
823130,Multi-player,PvP
1646880,Single-player,Multi-player
1402020,Single-player,Multi-player
701420,Single-player,
666640,Single-player,Multi-player
558260,Single-player,Multi-player
683940,Single-player,Steam Achievements
1268140,Single-player,Partial Controller Support
495450,Others,
1844990,Single-player,
905260,Single-player,
251870,Single-player,Steam Trading Cards
1252410,Single-player,Steam Achievements
577690,Single-player,Steam Achievements
654910,Single-player,Steam Achievements
1090650,Single-player,Multi-player
1820330,Single-player,Steam Achievements
591390,Single-player,Steam Achievements
1273110,Single-player,Steam Achievements
1312510,Single-player,
763410,Multi-player,PvP
927860,Single-player,
1589340,Single-player,Partial Controller Support
588930,Single-player,Multi-player
436400,Single-player,VR Support
1472550,Single-player,Partial Controller Support
1206050,Multi-player,PvP
2016540,Single-player,Steam Achievements
1234030,Single-player,Steam Achievements
483960,Single-player,Steam Achievements
1609800,Single-player,Steam Achievements
1815580,Single-player,
548560,Single-player,
1691010,Single-player,Multi-player
1264500,Single-player,Partial Controller Support
1572050,Single-player,
1438760,Single-player,Full controller support
932120,Single-player,Steam Achievements
878610,Single-player,Partial Controller Support
1855380,Single-player,
19320,Single-player,Steam Achievements
1564630,Single-player,Steam Achievements
63000,Single-player,Multi-player
865250,Single-player,Multi-player
831260,Single-player,
1362300,Single-player,Steam Achievements
583490,Single-player,Steam Achievements
1080990,Single-player,Steam Cloud
765370,Single-player,Steam Achievements
568780,Single-player,Steam Achievements
1049660,Multi-player,MMO
416760,Single-player,
257930,Single-player,Steam Achievements
1091270,Single-player,
373290,Single-player,Multi-player
911630,Single-player,
1410200,Single-player,Multi-player
1862030,Single-player,
1082990,Single-player,Steam Achievements
1218320,Single-player,
1607670,Single-player,Steam Achievements
1571230,Single-player,Steam Achievements
542850,Single-player,Full controller support
998470,Single-player,
1438680,Single-player,Steam Achievements
1700940,Single-player,Steam Achievements
1705930,Single-player,Steam Achievements
1663410,Single-player,Multi-player
1334830,Single-player,Partial Controller Support
1507950,Single-player,
511350,Single-player,Steam Achievements
1560390,Single-player,
660730,Multi-player,MMO
1746290,Others,
1556960,Single-player,Steam Achievements
1502970,Single-player,Steam Achievements
1098080,Single-player,Steam Achievements
622880,Single-player,Steam Achievements
721950,Single-player,Steam Achievements
788200,Single-player,Steam Achievements
1036620,Single-player,Multi-player
2062660,Single-player,Steam Achievements
292660,Single-player,
1872730,Single-player,
488824,Single-player,Multi-player
827290,Single-player,Steam Achievements
1269310,Others,
1836890,Single-player,Multi-player
1567770,Single-player,Partial Controller Support
626660,Single-player,Steam Achievements
829610,Single-player,
893850,Single-player,Steam Achievements
516750,Single-player,Steam Achievements
1320500,Single-player,
1641840,Single-player,Steam Achievements
1399660,Single-player,Steam Achievements
629910,Single-player,Stats
1329170,Single-player,Multi-player
1338250,Single-player,Full controller support
282100,Single-player,Steam Achievements
1884890,Single-player,
1077250,Single-player,Multi-player
361600,Single-player,Full controller support
1714430,Single-player,
1938990,Multi-player,PvP
1098292,Single-player,Steam Achievements
1816560,Single-player,Steam Achievements
624900,Single-player,Steam Achievements
1159870,Single-player,Steam Achievements
1107580,Single-player,
1198390,Single-player,Steam Achievements
238460,Single-player,Multi-player
1202150,Single-player,Steam Achievements
625800,Single-player,
928160,Single-player,
1366390,Single-player,Multi-player
277910,Single-player,Multi-player
618710,Single-player,Steam Trading Cards
1179190,Single-player,Steam Achievements
1857150,Single-player,
1770190,Single-player,Partial Controller Support
954780,Single-player,Partial Controller Support
1348040,Multi-player,PvP
976780,Single-player,Steam Achievements
262370,Single-player,Full controller support
1362990,Single-player,Steam Achievements
328070,Multi-player,PvP
1766460,Others,
822710,Multi-player,PvP
329980,Single-player,
1275450,Single-player,
938980,Single-player,Partial Controller Support
2021060,Others,
1195410,Single-player,Steam Achievements
1195350,Single-player,Steam Achievements
1454930,Single-player,Steam Achievements
1800600,Single-player,
1815660,Single-player,Steam Achievements
1540830,Single-player,
227020,Single-player,Multi-player
1112110,Single-player,
1309430,Single-player,Partial Controller Support
949690,Multi-player,MMO
758400,Single-player,Steam Achievements
1036960,Single-player,
864790,Others,
445000,Single-player,Multi-player
1863720,Single-player,Steam Achievements
2061980,Single-player,Multi-player
1427130,Single-player,
227380,Single-player,Steam Achievements
1352070,Single-player,
1647010,Single-player,
384750,Single-player,
1212440,Single-player,
270270,Single-player,Steam Achievements
478020,Single-player,
887900,Single-player,
444580,Single-player,Partial Controller Support
1002360,Single-player,Steam Achievements
1448090,Single-player,
496120,Single-player,Full controller support
783060,Single-player,Steam Achievements
528510,Single-player,Steam Achievements
990260,Single-player,Steam Achievements
287840,Single-player,Steam Achievements
335430,Multi-player,PvP
1122440,Single-player,
792300,Single-player,Steam Achievements
247350,Multi-player,Co-op
1666310,Single-player,
766460,Single-player,
1035850,Single-player,Steam Achievements
837550,Single-player,Steam Achievements
964340,Single-player,
1199370,Single-player,Steam Achievements
1731720,Single-player,Steam Achievements
1779220,Single-player,Steam Achievements
974750,Single-player,
1225850,Single-player,Partial Controller Support
1574850,Single-player,
1145520,Single-player,Multi-player
893350,Single-player,Steam Achievements
408760,Single-player,Multi-player
1480600,Multi-player,PvP
1598760,Others,
409020,Others,
1390680,In-App Purchases,
1788880,Single-player,
251850,Single-player,Steam Achievements
1263490,Single-player,
3920,Single-player,
1008060,Single-player,
927970,Multi-player,PvP
366270,Single-player,Multi-player
389230,Single-player,
1351370,Single-player,Steam Achievements
495280,Single-player,Steam Achievements
1253650,Single-player,
907000,Single-player,
1712430,Single-player,
696470,Single-player,
880990,Single-player,Steam Achievements
1135740,Single-player,Steam Achievements
764410,Single-player,
1383770,Single-player,Steam Achievements
1180370,Single-player,Steam Achievements
1872210,Others,
1192260,Single-player,
843630,Single-player,Partial Controller Support
603350,Single-player,Multi-player
670180,Single-player,
459370,Single-player,Multi-player
324090,Single-player,Multi-player
1116520,Single-player,Steam Achievements
1072030,Single-player,
1152800,Single-player,Multi-player
682510,Single-player,Steam Achievements
604490,Single-player,Steam Achievements
1912710,Single-player,Steam Achievements
719520,Single-player,
943290,Single-player,
755540,Partial Controller Support,Steam Cloud
1000030,Single-player,Multi-player
655280,Single-player,
1721530,Single-player,Steam Achievements
676620,Single-player,Steam Cloud
1365500,Single-player,
1697400,Single-player,In-App Purchases
706320,Single-player,Steam Achievements
429350,Single-player,Steam Trading Cards
416130,Single-player,Steam Achievements
775490,Single-player,Multi-player
2022510,Single-player,
626510,Single-player,Steam Achievements
1386110,Single-player,Steam Achievements
262000,Single-player,Steam Achievements
1681620,Single-player,Steam Achievements
897210,Single-player,
1489160,Single-player,Partial Controller Support
892630,Single-player,Steam Achievements
496080,Single-player,
848120,Single-player,
663540,Single-player,Steam Achievements
408110,Single-player,Steam Achievements
289760,Single-player,Multi-player
1857160,Single-player,
1500260,Single-player,
1879220,Single-player,Multi-player
977450,Single-player,
474810,Single-player,Steam Trading Cards
796490,Single-player,
804690,Single-player,Multi-player
1255990,Single-player,Steam Achievements
1876120,Single-player,
1682890,Single-player,Steam Achievements
46290,Single-player,Multi-player
23380,Single-player,
1693050,Single-player,
1729420,Single-player,Multi-player
1042980,Single-player,Steam Achievements
1266050,Single-player,
1017370,Single-player,
1095880,Single-player,
1711840,Single-player,Steam Achievements
667050,MMO,Online PvP
1015800,Single-player,Steam Cloud
2005150,Single-player,
985690,Single-player,
1687750,Others,
1820810,Single-player,Partial Controller Support
1026810,Single-player,
1027120,Single-player,Multi-player
930110,Single-player,Multi-player
926120,Single-player,
466980,Single-player,Multi-player
1671090,Single-player,
1715660,Single-player,
434790,Single-player,Multi-player
2018350,Single-player,Steam Achievements
436160,Single-player,In-App Purchases
1150640,Single-player,Multi-player
1938060,Others,
105450,Single-player,Multi-player
572580,Single-player,Steam Achievements
1471080,Single-player,
345020,Single-player,Full controller support
